user_id,total_interactions,unique_exercises,accuracy,hint_rate,active_days
2210,291,34,0.89,0.0172,12.1
2211,62,6,0.9194,0.0161,0.0
2217,676,57,0.753,0.1228,76.9
2219,179,19,0.9106,0.0223,77.0
2221,64,10,0.8594,0.0469,0.1
2223,1312,44,0.7752,0.064,253.0
2225,470,55,0.9319,0.017,260.2
2226,35,10,0.9143,0.0857,21.0
2227,79,8,0.8861,0.038,7.0
2228,287,36,0.8049,0.0871,152.4
2232,53,14,0.8113,0.0755,0.0
2236,41,3,0.9756,0.0,0.0
2238,157,14,0.9045,0.051,29.4
2241,55,15,0.6182,0.3091,28.0
2242,138,14,0.8913,0.0362,66.3
2243,315,40,0.8698,0.0571,34.2
2245,106,16,0.8208,0.0755,259.8
2255,82,19,0.9512,0.0,64.9
2261,37,8,0.8649,0.027,0.0
2264,515,39,0.8544,0.0194,35.1
2270,358,28,0.933,0.0168,65.0
2272,1220,83,0.8721,0.0295,254.9
2281,97,18,0.8763,0.0619,23.6
2285,132,5,0.6439,0.2424,26.0
2292,50,14,0.72,0.22,0.0
2293,137,14,0.9343,0.0,1.0
2296,97,4,0.8557,0.0103,0.0
2297,122,15,0.6393,0.1311,35.0
2301,35,5,0.7143,0.1143,0.0
2302,35,12,0.8,0.1429,0.0
2303,82,18,0.878,0.0488,61.8
2306,97,10,0.7526,0.0928,0.0
2307,39,16,0.7179,0.0769,1.1
2313,66,9,0.9697,0.0152,14.0
2314,73,8,0.9041,0.0274,0.0
2315,233,35,0.8927,0.0386,0.1
2319,54,6,0.7963,0.037,0.0
2322,51,8,0.6863,0.1569,9.5
2326,76,6,0.8421,0.0526,0.0
2329,57,14,0.9298,0.0175,0.0
2331,85,19,0.7294,0.0706,0.0
2332,930,74,0.9043,0.0172,267.2
2335,73,11,0.7808,0.0274,85.5
2339,41,3,0.9024,0.0244,6.9
2341,1068,74,0.8034,0.029,223.9
2346,44,5,0.9318,0.0,0.0
2348,463,21,0.6523,0.1987,350.5
2352,32,5,0.875,0.0,113.0
2353,153,17,0.7124,0.0261,32.1
2354,209,20,0.8278,0.1053,7.0
2355,57,5,0.9123,0.0175,0.0
2363,34,8,0.9412,0.0,0.0
2368,48,3,0.7708,0.2083,0.0
2372,399,22,0.8446,0.0802,67.0
2376,116,14,0.7241,0.1121,97.1
2384,142,13,0.8732,0.0352,0.5
2385,57,6,0.7895,0.1053,0.0
2394,448,52,0.8438,0.0424,239.0
2396,792,40,0.9167,0.0101,5.1
2402,34,5,0.7941,0.0,0.0
2405,157,24,0.8535,0.1083,238.1
2408,36,8,0.8333,0.0278,0.0
2412,432,50,0.669,0.0764,277.0
2414,377,41,0.9045,0.0424,131.2
2416,188,23,0.8723,0.016,0.1
2418,114,19,0.9386,0.0439,0.8
2419,34,6,0.5,0.4706,8.0
2420,204,4,0.9804,0.0,9.0
2421,64,10,0.4844,0.4688,0.0
2424,294,27,0.8605,0.0136,8.7
2425,93,22,0.871,0.043,82.6
2433,39,4,0.7179,0.1538,0.0
2436,33,7,0.9394,0.0,0.8
2438,608,38,0.8668,0.028,30.3
2444,39,12,0.6667,0.2051,0.5
2445,32,2,0.6562,0.25,0.1
2448,65,7,0.7846,0.1077,4.0
2449,268,30,0.7239,0.1119,40.1
2452,260,13,0.8423,0.0192,88.8
2456,215,22,0.8698,0.0558,95.0
2459,36,4,0.8889,0.0,0.0
2462,31,8,0.9355,0.0323,1.2
2464,41,13,0.7805,0.122,0.0
2472,256,25,0.9258,0.0117,0.0
2473,38,11,0.8684,0.0789,21.0
2474,67,14,0.8657,0.0149,0.0
2479,47,8,0.6596,0.0851,14.0
2485,32,9,0.7188,0.0938,1.9
2489,864,59,0.8588,0.0185,257.3
2499,33,3,0.6364,0.2424,11.1
2500,51,9,0.7843,0.0784,0.0
2501,36,4,0.8889,0.0556,0.0
2502,142,19,0.8944,0.0352,0.0
2508,45,10,0.7111,0.1333,2.1
2509,54,11,0.6852,0.2593,54.6
2510,138,15,0.7899,0.0725,63.0
2512,84,8,0.0238,0.9643,2.0
2513,298,32,0.8322,0.1107,126.2
2514,113,32,0.9027,0.0708,4.2
2516,1190,40,0.9571,0.0151,62.0
2520,39,8,0.7179,0.0513,7.0
2522,33,16,0.8182,0.0909,0.0
2523,179,24,0.8603,0.0223,7.0
2524,31,12,0.6452,0.129,13.0
2527,196,11,0.7653,0.0,7.1
2528,160,15,0.8688,0.0312,0.3
2530,70,21,0.7143,0.1429,7.0
2536,49,18,0.6122,0.0408,387.8
2550,34,6,0.7647,0.2059,0.0
2556,235,30,0.8723,0.0085,10.1
2558,128,3,0.8203,0.0,12.0
2559,445,24,0.9303,0.0135,28.0
2564,339,30,0.885,0.0206,210.1
2565,153,31,0.9412,0.0196,0.3
2568,718,56,0.9025,0.0376,60.7
2569,66,9,0.7576,0.1818,0.0
2570,51,6,0.7843,0.1569,0.0
2572,50,12,0.62,0.04,0.0
2576,36,13,0.8333,0.0833,0.0
2579,185,21,0.5676,0.0216,9.9
2584,120,11,0.8417,0.0417,65.3
2585,86,14,0.8953,0.0116,0.0
2586,219,20,0.9315,0.0,0.0
2587,90,16,0.7667,0.2,54.1
2588,31,5,0.9355,0.0,0.0
2589,47,16,0.6596,0.1489,0.0
2590,32,4,0.9375,0.0625,0.0
2594,36,10,0.5833,0.25,0.0
2600,79,11,0.6709,0.2405,14.0
2603,261,21,0.7739,0.1188,63.0
2604,121,17,0.8017,0.124,11.0
2606,33,2,0.8485,0.0303,0.0
2609,190,26,0.7684,0.1579,220.1
2617,42,16,0.4286,0.4762,2.7
2619,271,28,0.631,0.31,22.2
2620,52,10,0.7885,0.1154,0.9
2622,34,8,0.7941,0.0,0.0
2624,153,19,0.9412,0.0,0.3
2626,175,13,0.8,0.1143,1.1
2633,806,36,0.7407,0.062,146.9
2641,77,16,0.8961,0.0,0.0
2653,68,10,0.9118,0.0441,5.3
2655,34,3,0.9412,0.0294,17.2
2666,51,6,0.7451,0.1961,0.0
2670,1089,50,0.7576,0.0799,82.4
2671,248,20,0.9032,0.0081,69.0
2674,364,22,0.6484,0.294,63.0
2675,53,10,0.8302,0.0943,0.0
2676,32,9,0.9375,0.0,0.0
2682,76,11,0.4605,0.4079,25.0
2684,35,5,0.8,0.1143,0.1
2686,1164,56,0.8007,0.079,355.0
2689,137,5,0.8759,0.0219,11.4
2690,62,15,0.7419,0.129,60.8
2694,47,11,0.8511,0.0638,17.4
2703,220,26,0.8864,0.0364,8.1
2707,167,36,0.7545,0.1377,0.3
2708,32,7,0.8438,0.0312,0.0
2711,407,39,0.9582,0.0,40.6
2712,35,7,0.9429,0.0,0.9
2715,57,11,0.6667,0.2807,1.9
2716,191,21,0.7853,0.1257,11.1
2717,209,34,0.866,0.0096,84.0
2719,1109,79,0.8999,0.0117,16.3
2729,32,1,0.8438,0.0,0.0
2731,1122,37,0.8975,0.0107,101.7
2740,40,9,0.925,0.075,0.0
2744,80,10,0.9375,0.025,43.3
2745,526,28,0.8232,0.0399,58.9
2747,58,5,0.7931,0.0172,0.0
2751,51,10,0.7647,0.0196,0.0
2752,155,17,0.8774,0.0323,4.2
2755,1554,114,0.8604,0.0154,127.0
2756,37,8,0.7027,0.1351,5.1
2758,889,41,0.7795,0.0371,39.1
2765,1314,50,0.5556,0.016,48.0
2769,61,7,0.9508,0.0164,25.9
2770,104,14,0.9519,0.0096,7.0
2776,272,26,0.9412,0.0221,63.3
2781,857,40,0.804,0.14,45.0
2784,34,13,0.8824,0.0,0.0
2785,846,66,0.8995,0.0319,104.3
2788,216,33,0.9722,0.0,8.6
2789,33,9,0.9697,0.0,0.0
2790,246,39,0.7724,0.1098,84.4
2792,154,16,0.9221,0.0195,155.0
2793,203,18,0.8374,0.0443,113.0
2794,71,10,0.9296,0.0141,202.9
2796,530,34,0.8792,0.0415,275.9
2798,401,27,0.8728,0.0025,17.1
2799,130,16,0.7769,0.1231,250.8
2802,57,2,0.3509,0.0,0.0
2804,50,9,0.78,0.04,1.0
2806,33,5,0.7879,0.0,0.0
2813,52,7,0.2885,0.6154,2.0
2819,94,11,0.8936,0.0532,150.0
2821,142,11,0.4859,0.4225,77.0
2828,45,10,0.9333,0.0,0.0
2839,478,38,0.5837,0.1841,190.0
2846,49,5,0.8571,0.0408,7.0
2847,53,6,0.8868,0.0189,14.1
2856,446,12,0.7399,0.1906,35.0
2857,334,41,0.9551,0.006,14.0
2858,163,12,0.9325,0.0,7.0
2860,120,14,0.775,0.15,273.1
2861,138,9,0.558,0.3986,2.2
2865,56,6,0.9286,0.0179,373.7
2874,113,21,0.9115,0.0088,182.1
2877,155,23,0.8194,0.129,161.0
2878,146,14,0.8288,0.0753,28.0
2880,57,14,0.8947,0.0175,76.4
2881,70,8,0.7714,0.0714,0.0
2883,512,49,0.9277,0.0059,62.8
2884,952,27,0.8141,0.0357,125.0
2886,116,10,0.8448,0.0431,7.1
2887,128,15,0.9297,0.0,0.0
2889,228,18,0.8728,0.0482,113.1
2891,57,3,0.8421,0.0175,5.9
2893,82,7,0.8659,0.0732,2.8
2898,430,33,0.8163,0.0558,33.2
2899,402,42,0.8955,0.0373,115.1
2901,259,18,0.7606,0.112,48.4
2905,143,10,0.8601,0.0629,6.3
2907,187,16,0.631,0.2567,87.0
2913,113,9,0.9204,0.0177,0.0
2917,61,10,0.8525,0.0164,61.9
2918,258,27,0.9225,0.0194,4.2
2923,313,50,0.6805,0.1629,26.0
2925,533,43,0.9325,0.0113,99.0
2927,223,22,0.8924,0.0359,2.6
2934,105,21,0.6667,0.1048,0.0
2945,162,24,0.9136,0.0247,0.3
2952,71,21,0.7465,0.1549,226.1
2958,405,66,0.7086,0.1605,257.8
2963,77,17,0.8701,0.0649,7.9
2964,152,22,0.8158,0.1053,0.1
2965,77,5,0.8182,0.1039,95.3
2968,32,6,0.8438,0.0625,0.0
2972,218,22,0.789,0.0459,212.2
2973,120,11,0.9333,0.0167,24.0
2975,72,7,0.9444,0.0278,40.0
2976,873,49,0.8225,0.0985,120.8
2978,438,49,0.5799,0.3379,109.3
2979,1631,126,0.759,0.114,187.0
2980,89,15,0.9101,0.0112,17.7
2982,226,18,0.6814,0.0575,77.0
2983,64,13,0.8906,0.0,49.0
2986,40,3,0.925,0.0,0.0
2991,432,44,0.8819,0.0278,86.9
2993,46,9,0.8696,0.0,0.0
2994,90,11,0.7667,0.0556,7.0
3004,32,6,0.9062,0.0625,0.0
3012,1590,93,0.8346,0.0289,184.3
3013,169,18,0.8107,0.1538,1.0
3014,168,26,0.7381,0.0655,466.1
3015,46,11,0.9348,0.0217,0.0
3020,122,11,0.9098,0.0246,181.9
3021,184,24,0.8207,0.0543,6.2
3029,1834,65,0.8321,0.0453,126.0
3030,80,4,0.975,0.0,0.0
3035,73,19,0.589,0.3288,14.0
3041,259,26,0.9382,0.0193,102.2
3042,35,5,0.8857,0.0286,28.4
3044,174,36,0.8218,0.0575,1.2
3045,586,45,0.8089,0.0375,61.3
3055,176,18,0.6761,0.1761,7.0
3056,89,13,0.6292,0.2921,42.0
3059,43,6,0.7907,0.093,0.0
3064,62,7,0.871,0.0161,43.4
3066,555,72,0.9225,0.0054,163.5
3067,33,5,0.7576,0.0,0.0
3068,137,22,0.9489,0.0073,2.6
3069,105,7,0.8857,0.019,112.0
3071,451,30,0.6098,0.0953,23.2
3073,75,13,0.92,0.0267,0.0
3074,234,35,0.5684,0.235,264.9
3079,1082,62,0.8558,0.0259,345.8
3085,66,10,0.9697,0.0,0.0
3086,41,8,0.6829,0.122,0.0
3087,771,28,0.9313,0.013,113.9
3089,135,15,0.8074,0.1111,5.6
3093,929,41,0.8052,0.0753,100.1
3095,67,8,0.8209,0.0746,8.8
3096,47,5,0.8298,0.0851,12.0
3098,40,5,0.95,0.025,0.1
3100,31,5,0.9355,0.0323,0.0
3112,136,20,0.9191,0.0147,16.8
3115,282,17,0.7447,0.0426,42.9
3116,229,23,0.7118,0.083,1.4
3117,2015,138,0.8675,0.0159,3.2
3118,87,19,0.8621,0.069,4.0
3120,51,14,0.8627,0.0196,0.0
3121,207,24,0.8068,0.087,17.1
3123,40,8,0.6,0.175,1.1
3127,55,13,0.8727,0.0,21.0
3130,38,2,0.7895,0.0263,0.0
3132,1445,69,0.8221,0.063,56.0
3139,43,13,0.7907,0.1628,0.0
3141,32,1,0.9062,0.0,0.0
3144,41,7,0.9512,0.0,0.0
3147,1942,162,0.8723,0.0458,284.8
3150,952,53,0.7773,0.0483,297.8
3155,1276,93,0.9013,0.029,48.9
3160,34,8,0.6176,0.0882,1.5
3162,34,4,0.5882,0.1471,0.0
3163,117,19,0.9487,0.0085,0.9
3169,87,16,0.6207,0.092,16.3
3170,208,28,0.9135,0.0337,56.0
3173,581,48,0.8554,0.0224,18.2
3177,368,28,0.8804,0.0027,91.2
3181,553,58,0.8083,0.1248,56.0
3183,40,2,0.925,0.0,0.5
3190,62,6,0.8871,0.0484,0.0
3193,92,10,0.8913,0.0217,0.0
3194,56,16,0.8393,0.0536,0.0
3197,1424,94,0.8041,0.0442,96.9
3198,75,15,0.8533,0.0533,0.0
3202,34,5,0.8235,0.0,0.0
3207,664,61,0.9006,0.0241,108.1
3208,72,5,0.8194,0.125,0.0
3210,102,22,0.8333,0.0294,4.1
3211,51,5,1.0,0.0,2.7
3216,97,22,0.6701,0.2474,164.9
3219,38,3,0.9474,0.0,0.1
3230,39,12,0.7179,0.1538,2.9
3233,65,8,0.6462,0.0769,0.1
3235,33,8,0.5455,0.4242,0.0
3236,166,15,0.8554,0.0602,28.0
3237,34,8,0.6765,0.0,0.0
3246,209,20,0.9378,0.0,7.0
3248,88,7,0.9091,0.0,0.0
3250,158,18,0.9241,0.019,0.6
3251,143,16,0.9091,0.0,0.0
3254,47,4,0.9362,0.0426,0.0
3255,34,9,0.3529,0.5588,0.0
3260,64,6,0.9531,0.0,0.0
3265,60,8,0.8833,0.05,0.0
3266,85,13,0.9412,0.0471,4.1
3267,58,18,0.7069,0.1724,1.5
3269,89,8,0.7303,0.0337,2.0
3271,57,8,0.807,0.1228,5.0
3272,828,76,0.8937,0.0278,37.0
3274,896,63,0.8605,0.0458,198.2
3275,112,12,0.9286,0.0357,0.1
3279,155,24,0.929,0.0065,30.1
3280,255,23,0.9137,0.0118,7.0
3283,158,18,0.9051,0.0127,47.1
3290,122,15,0.9508,0.0082,0.0
3299,72,9,0.8611,0.1111,0.2
3304,117,10,0.9145,0.0427,0.0
3313,38,8,0.8947,0.0526,28.0
3315,103,16,0.9515,0.0,6.2
3316,35,4,0.9714,0.0,21.9
3317,55,9,0.8727,0.0909,28.0
3320,100,12,0.8,0.07,49.4
3322,41,5,0.9512,0.0,0.0
3326,141,14,0.8156,0.0922,75.0
3329,118,20,0.8475,0.0169,0.1
3332,685,66,0.9182,0.0146,15.2
3335,152,19,0.8618,0.0132,1.0
3340,53,9,0.9245,0.0,0.0
3341,313,3,0.9872,0.0,0.0
3342,30,8,0.4,0.1667,0.0
3344,137,10,0.9051,0.0438,56.0
3348,58,6,0.5862,0.1034,0.0
3349,37,7,0.8919,0.027,1.0
3351,1842,130,0.8708,0.0391,365.3
3353,816,29,0.9326,0.0049,70.1
3357,99,14,0.9596,0.0101,38.8
3360,127,31,0.8504,0.0709,49.0
3361,145,21,0.9586,0.0,14.0
3363,450,28,0.8378,0.1089,98.3
3364,43,5,0.6047,0.2326,0.1
3365,122,14,0.9098,0.0656,4.8
3368,57,7,0.8947,0.0175,0.0
3369,1320,64,0.7758,0.053,208.0
3371,337,46,0.9525,0.0059,32.0
3374,211,12,0.5687,0.1611,71.8
3375,3536,93,0.8402,0.03,376.0
3379,320,15,0.7531,0.1031,108.9
3385,62,16,0.5645,0.2903,0.0
3391,33,10,0.8485,0.0,0.0
3396,194,28,0.8918,0.0258,8.9
3401,31,7,0.9355,0.0,0.0
3405,298,14,0.6879,0.1477,71.2
3409,144,11,0.9236,0.0,0.0
3412,180,24,0.85,0.0389,1.2
3416,230,13,0.8304,0.1,35.0
3421,134,15,0.806,0.0896,0.2
3422,55,15,0.8545,0.0545,0.0
3425,70,14,0.8143,0.0286,42.2
3432,291,30,0.9107,0.0378,203.6
3437,299,13,0.8094,0.1271,96.1
3439,126,9,0.6984,0.1905,22.2
3442,50,9,0.96,0.0,0.0
3443,180,16,0.6,0.2611,70.0
3444,404,18,0.552,0.2723,44.0
3445,608,60,0.8322,0.0921,42.0
3452,48,7,0.9167,0.0833,14.0
3454,98,18,0.3776,0.602,10.0
3461,102,11,0.9314,0.0,0.0
3463,61,6,0.7869,0.0328,13.0
3466,167,18,0.8743,0.0419,13.9
3467,907,54,0.7971,0.0606,471.0
3469,101,17,0.9208,0.0297,98.0
3477,64,9,0.8281,0.0,28.9
3478,65,16,0.8154,0.0923,0.0
3481,34,4,0.8824,0.0294,5.7
3485,40,12,0.85,0.125,0.0
3487,63,9,0.7937,0.0317,11.6
3488,198,25,0.7273,0.1667,349.1
3491,30,4,0.7,0.0333,0.0
3494,83,10,0.7349,0.1205,44.5
3497,33,4,0.7879,0.0303,19.8
3502,91,12,0.8901,0.0769,19.2
3504,144,26,0.9583,0.0069,0.0
3505,42,10,0.9524,0.0476,0.0
3507,34,4,0.8529,0.0588,0.0
3514,901,46,0.9079,0.0233,30.9
3516,156,19,0.9167,0.0064,11.9
3519,357,24,0.8683,0.014,206.8
3524,288,27,0.816,0.0243,102.1
3527,41,9,0.5366,0.1951,1.1
3528,36,7,0.6111,0.3056,0.0
3532,45,11,0.8,0.0889,0.0
3541,2445,214,0.9117,0.0119,109.1
3542,62,8,0.6613,0.1129,2.0
3543,132,20,0.9242,0.0152,29.0
3553,386,17,0.7979,0.0725,33.5
3554,90,10,0.8444,0.0444,56.0
3555,882,108,0.941,0.0034,11.0
3559,52,8,0.9423,0.0,0.0
3565,631,61,0.87,0.0301,266.0
3566,128,32,0.6016,0.2188,28.0
3567,931,78,0.9001,0.0322,348.1
3572,72,7,0.9722,0.0,0.0
3581,379,23,0.9393,0.0158,23.0
3588,41,12,0.9268,0.0,0.0
3589,41,6,0.9512,0.0244,7.0
3590,124,22,0.9194,0.0161,68.0
3598,51,12,0.8431,0.0392,0.0
3599,42,12,0.8095,0.119,0.0
3605,159,12,0.8868,0.0314,0.0
3606,739,64,0.8254,0.0731,167.0
3607,38,8,0.7895,0.1053,0.0
3608,96,17,0.8646,0.0833,0.0
3609,58,6,0.8103,0.0,116.1
3610,32,4,1.0,0.0,0.0
3611,31,6,0.8387,0.0323,0.0
3613,14209,340,0.6411,0.1437,268.4
3621,396,49,0.654,0.2551,192.6
3622,414,36,0.8647,0.0556,8.0
3632,55,9,0.9455,0.0,0.0
3638,228,43,0.8728,0.0526,1.0
3648,475,75,0.9495,0.0126,43.0
3651,98,11,0.898,0.0102,0.0
3652,88,13,0.8977,0.0114,0.3
3653,40,5,0.725,0.175,0.0
3656,45,7,0.8444,0.0,9.0
3657,68,19,0.8235,0.0882,39.6
3660,243,51,0.8148,0.0247,123.5
3665,81,21,0.6296,0.2593,42.0
3666,88,12,0.9432,0.0,6.0
3667,37,9,0.7568,0.1892,0.0
3677,1359,80,0.8234,0.0692,112.0
3678,32,6,0.8438,0.0625,0.0
3679,33,4,0.8485,0.0303,21.0
3681,34,9,0.8529,0.0294,216.2
3684,50,6,0.84,0.1,17.4
3697,519,52,0.9672,0.0058,56.0
3699,172,18,0.907,0.0,0.1
3709,35,5,0.7143,0.1143,0.0
3710,143,26,0.965,0.014,167.2
3712,452,44,0.8695,0.0509,69.7
3714,2100,139,0.8905,0.0214,307.5
3715,161,17,0.6584,0.2298,28.0
3718,624,27,0.742,0.1058,266.0
3719,35,9,0.7143,0.0857,0.0
3720,64,9,0.7188,0.0625,2.7
3724,78,24,0.7308,0.0897,1.0
3726,141,1,0.9787,0.0,0.0
3727,94,6,0.9043,0.0106,0.1
3733,516,43,0.814,0.0213,42.1
3734,378,32,0.9153,0.0026,153.3
3735,511,44,0.8376,0.0665,63.7
3736,645,42,0.8729,0.0155,247.9
3742,40,9,0.975,0.0,0.0
3744,32,5,0.9062,0.0,0.0
3745,213,15,0.8967,0.0188,56.0
3751,33,6,0.697,0.2121,0.0
3756,192,16,0.9323,0.0208,470.4
3758,312,26,0.8878,0.016,29.4
3765,69,12,0.8261,0.0145,189.8
3773,138,19,0.9275,0.0072,7.7
3777,33,3,0.7576,0.1515,6.2
3779,70,9,0.9429,0.0143,10.3
3783,4440,274,0.843,0.0331,42.1
3786,113,12,0.7434,0.177,0.1
3787,2139,131,0.849,0.0374,348.4
3788,1078,36,0.8785,0.0111,179.1
3791,64,13,0.8438,0.0312,0.0
3799,97,15,0.5155,0.268,3.1
3800,617,31,0.6775,0.2204,0.3
3802,403,29,0.8387,0.0596,93.9
3804,117,25,0.8547,0.1197,150.0
3805,290,22,0.531,0.2138,23.0
3806,35,5,0.8,0.0571,0.0
3818,87,6,0.7816,0.1264,6.0
3819,73,11,0.9315,0.0,0.0
3823,102,13,0.9314,0.049,0.1
3824,43,7,0.4419,0.4884,1.2
3826,458,50,0.9214,0.0197,53.0
3832,175,22,0.9143,0.0229,35.0
3834,48,15,0.7708,0.0625,40.0
3844,44,8,0.5455,0.2273,8.3
3846,113,9,0.7699,0.1681,0.0
3849,119,23,0.9076,0.0168,67.5
3852,155,18,0.9355,0.0,21.0
3858,129,20,0.8217,0.0465,10.1
3859,798,52,0.8484,0.0213,268.9
3860,522,20,0.9559,0.0115,0.1
3864,157,12,0.8917,0.0573,0.1
3866,638,19,0.8762,0.011,42.0
3868,66,7,0.7121,0.0,7.0
3871,1571,101,0.7721,0.0611,295.9
3872,99,8,0.9495,0.0101,1.0
3873,36,13,0.8889,0.0278,17.0
3875,564,38,0.7996,0.0816,83.9
3879,48,12,0.75,0.0208,12.0
3880,56,9,0.9107,0.0536,19.6
3883,37,8,0.9189,0.0,0.0
3884,80,13,0.875,0.0,11.0
3885,80,12,0.85,0.025,0.0
3886,63,8,0.8254,0.0794,0.0
3888,266,25,0.8534,0.0752,42.9
3891,82,10,0.8537,0.0,62.9
3896,122,10,0.9098,0.0246,0.1
3902,138,9,0.3551,0.6159,6.0
3906,268,27,0.8284,0.0746,163.0
3907,503,35,0.9364,0.006,48.0
3910,33,5,0.9394,0.0,0.0
3920,966,78,0.9048,0.0507,40.8
3926,71,11,0.7606,0.169,1.4
3927,550,18,0.9673,0.0109,48.0
3929,744,28,0.8548,0.0766,33.7
3938,811,13,0.9236,0.0,150.1
3943,214,36,0.6729,0.1589,8.0
3944,41,3,0.8293,0.0244,0.0
3945,88,17,0.8409,0.0795,80.2
3952,2440,120,0.8422,0.0623,110.1
3953,37,7,0.8378,0.1081,0.0
3956,79,6,0.8861,0.038,0.0
3957,34,5,0.8824,0.0294,0.0
3959,105,9,0.9524,0.0095,0.0
3960,76,11,0.8421,0.0263,14.0
3962,83,3,0.9639,0.0241,13.0
3963,335,37,0.9552,0.006,2.1
3966,232,31,0.8836,0.0259,24.3
3980,49,8,0.9184,0.0,0.0
3996,88,21,0.9659,0.0,0.0
3999,45,7,0.8444,0.1333,0.0
4002,80,9,0.9125,0.0375,0.0
4004,526,26,0.8688,0.0418,43.2
4008,58,6,0.7241,0.1724,8.5
4011,33,9,0.9394,0.0303,0.0
4012,142,14,0.9577,0.007,0.0
4013,60,14,0.95,0.0333,0.0
4020,30,8,0.9333,0.0,0.0
4021,466,45,0.8841,0.0343,176.4
4027,121,13,0.876,0.0744,198.9
4029,441,22,0.7438,0.1293,70.0
4030,285,35,0.9263,0.0281,30.3
4031,41,3,0.2927,0.122,0.0
4033,52,5,0.9038,0.0,115.1
4039,62,7,0.9032,0.0484,0.1
4040,249,14,0.8353,0.0482,29.0
4044,54,1,0.5741,0.037,0.0
4046,32,7,1.0,0.0,0.0
4053,49,2,0.2041,0.0408,0.0
4054,216,19,0.8843,0.0648,1.2
4055,1295,58,0.8973,0.0162,237.4
4058,388,29,0.8428,0.0541,28.3
4060,44,10,0.6818,0.1364,0.0
4063,50,10,0.9,0.0,15.1
4067,167,20,0.8144,0.1078,10.9
4069,825,54,0.8642,0.0533,170.3
4071,182,35,0.9231,0.0055,0.8
4073,234,26,0.9487,0.0214,2.0
4076,37,6,0.7297,0.1351,93.0
4077,40,9,0.575,0.0,0.0
4091,294,35,0.8435,0.0612,42.7
4093,269,27,0.9145,0.0223,84.0
4095,78,16,0.5256,0.3462,176.8
4096,115,12,0.9043,0.0174,0.0
4097,337,32,0.9318,0.0386,6.0
4099,464,52,0.9138,0.0,14.0
4100,49,9,0.8367,0.0408,0.0
4102,79,8,0.9114,0.0127,38.9
4109,42,7,0.9524,0.0,1.0
4112,81,15,0.9506,0.0,2.5
4115,35,5,0.7143,0.0857,0.0
4122,56,6,0.4643,0.4821,21.0
4124,428,31,0.9065,0.0164,114.1
4126,47,5,0.9787,0.0,0.0
4128,307,39,0.9316,0.013,32.3
4130,44,12,0.7955,0.1136,0.0
4144,47,11,0.6809,0.2128,0.0
4145,129,16,0.8915,0.0155,43.9
4147,129,24,0.5116,0.2248,88.2
4153,49,12,0.4898,0.4694,2.0
4155,57,7,0.9649,0.0,0.0
4156,58,7,0.7241,0.0517,7.7
4158,56,4,0.9821,0.0,0.0
4160,562,32,0.6957,0.1192,28.0
4161,316,26,0.7215,0.1646,37.1
4162,129,14,0.9302,0.0,0.0
4163,318,26,0.8365,0.0472,7.0
4165,554,41,0.7022,0.083,71.1
4166,127,13,0.9134,0.0079,0.0
4167,35,1,0.9429,0.0,0.0
4168,487,36,0.8563,0.0329,185.9
4173,67,14,0.9403,0.0,0.0
4175,934,52,0.757,0.0803,240.7
4178,1210,97,0.8579,0.0132,145.0
4190,39,9,0.7436,0.1795,0.0
4193,52,5,0.9231,0.0192,4.0
4200,261,30,0.9387,0.023,42.7
4203,56,5,0.9464,0.0,0.0
4207,54,8,0.6667,0.0741,0.0
4208,79,9,0.8987,0.0759,22.0
4209,206,25,0.8786,0.0437,22.0
4216,1050,77,0.8248,0.0286,28.0
4219,544,46,0.8768,0.0074,41.3
4221,167,19,0.7844,0.0659,35.0
4223,222,25,0.9414,0.009,7.0
4225,1170,92,0.8966,0.0316,108.0
4231,87,10,0.9425,0.0,0.0
4232,307,16,0.9121,0.0326,7.0
4243,814,72,0.8034,0.0713,92.2
4248,72,1,0.7361,0.0,0.0
4253,126,20,0.8968,0.0556,26.0
4256,73,9,0.7945,0.1233,153.9
4259,72,16,0.8194,0.1389,10.1
4264,40,9,0.925,0.025,21.0
4268,99,2,0.3636,0.4848,0.0
4269,141,11,0.8369,0.0355,6.5
4274,311,28,0.3408,0.6302,35.0
4276,95,15,0.8,0.0632,10.0
4279,41,1,0.9756,0.0,0.0
4284,37,3,0.5405,0.2703,0.0
4293,447,24,0.7427,0.0984,120.0
4296,111,12,0.8919,0.045,3.3
4297,64,6,0.9219,0.0,0.0
4298,80,27,0.8125,0.0625,10.0
4301,310,30,0.7065,0.2226,53.2
4304,223,17,0.8834,0.0448,46.1
4306,31,11,0.6452,0.3226,0.0
4313,53,8,0.8679,0.0566,65.1
4315,40,1,0.775,0.2,0.0
4317,33,7,0.9091,0.0,0.1
4318,56,12,0.9107,0.0,0.0
4319,33,9,0.7879,0.2121,0.0
4326,32,5,0.9375,0.0312,0.0
4329,296,24,0.8818,0.0,3.0
4331,682,23,0.8842,0.0117,56.0
4335,49,1,0.8163,0.0612,0.0
4344,32,4,0.9688,0.0,0.0
4346,89,16,0.9101,0.0,0.0
4349,632,55,0.7816,0.0791,234.1
4350,115,14,0.7652,0.1739,0.0
4352,48,9,0.8542,0.0208,0.0
4355,79,10,0.8608,0.038,132.0
4357,757,49,0.856,0.0198,60.0
4362,38,6,0.6053,0.2368,0.0
4363,88,9,0.8295,0.0455,1.2
4364,88,3,0.7045,0.0795,0.0
